,12am,01am,02am,03am,04am,05am,06am,07am,08am,09am,10am,11am,12pm,01pm,02pm,03pm,04pm,05pm,06pm,07pm,08pm,09pm,10pm,11pm
2023-02-02,23734.38,24197.32,23959.71,23889.39,23861.56,23888.54,23816.36,23794.44,23787.77,23805.65,23837.65,23788.27,23826.44,23805.3,23764.4,23600.35,23842.55,23794.33,23898.82,24057.35,23806.23,23870.62,23459.05,23562.55
2023-02-03,23532.68,23559.4,23559.9,23485.01,23535.0,23518.27,23527.69,23519.03,23456.39,23422.5,23423.55,23431.34,23537.43,23527.1,23340.61,23486.57,23608.46,23521.02,23511.07,23419.24,23306.34,23338.65,23383.46,23430.71
2023-02-04,23434.26,23411.55,23378.7,23391.52,23344.46,23339.34,23316.38,23345.07,23331.22,23303.21,23344.67,23341.22,23365.28,23417.42,23506.16,23465.8,23423.38,23411.12,23445.5,23450.33,23428.61,23412.11,23416.71,23405.98
2023-02-05,23329.09,23292.32,23321.61,23296.97,23349.63,23371.49,23380.66,23398.86,23383.84,23400.15,23368.85,23399.73,23363.44,23169.24,23170.98,23169.22,23103.62,23082.87,22851.2,22850.96,22899.78,22889.3,22900.96,22986.18
2023-02-06,22937.55,23058.71,22985.21,22885.05,22901.11,22878.45,22781.4,22790.0,22884.79,22867.35,22840.34,22849.01,22885.1,22891.27,22830.64,22835.14,23038.43,23000.77,23039.47,23019.78,23033.26,23005.07,22917.35,22882.69
2023-02-07,22763.61,22797.54,22850.96,22884.03,22881.23,22874.2,22936.06,22927.49,22911.93,22874.61,23015.76,22985.88,22981.9,23021.66,22983.49,22975.45,22905.77,22977.87,23293.03,22928.32,23096.12,23197.91,23200.68,23232.34
2023-02-08,23246.85,23328.11,23289.95,23247.16,23259.57,23250.24,23226.12,23199.57,23235.58,23206.55,23202.55,23162.99,23160.32,23122.33,23110.63,23049.12,22864.73,22964.0,23005.24,22894.65,22871.66,22831.68,22959.91,22931.33
2023-02-09,22963.96,22982.38,22946.9,22809.79,22514.42,22569.72,22604.58,22721.52,22677.44,22722.73,22740.66,22700.28,22684.45,22711.61,22748.3,22700.37,22612.17,22508.51,22533.3,22511.19,22014.29,21999.08,21858.13,21765.76
2023-02-10,21799.14,21828.31,21898.59,21924.01,21828.7,21793.15,21801.3,21881.03,21917.33,21897.4,21825.96,21855.29,21740.84,21722.39,21773.33,21831.74,21657.08,21607.17,21701.19,21713.54,21778.26,21726.29,21539.98,21575.8
2023-02-11,21633.27,21661.94,21639.8,21654.95,21681.97,21691.54,21678.56,21672.17,21694.5,21692.17,21703.0,21673.46,21699.54,21717.09,21751.64,21752.82,21740.06,21696.93,21701.43,21655.39,21663.24,21678.88,21829.6,21829.26
2023-02-12,21865.34,21821.84,21811.36,21821.08,21787.21,21785.96,21802.84,21814.89,21803.48,21810.82,21912.34,21883.56,21889.57,21829.4,21819.17,21926.26,21946.16,22011.13,21992.81,21978.16,22000.7,21968.65,21739.36,21800.04
2023-02-13,21789.18,21818.13,21714.02,21765.93,21811.75,21843.39,21838.8,21830.24,21890.07,21734.34,21609.07,21633.85,21626.93,21680.43,21589.04,21689.64,21579.6,21517.18,21471.65,21659.88,21625.56,21677.23,21631.08,21651.59
2023-02-14,21788.2,21753.94,21716.0,21729.79,21712.5,21723.78,21742.17,21760.33,21786.21,21711.19,21836.76,21823.07,21821.37,21868.57,21730.55,22264.04,22049.42,22013.81,22062.33,22124.22,22219.83,22262.01,22253.6,22195.59
2023-02-15,22208.79,22158.46,22117.05,22079.52,22107.03,22091.57,22145.32,22123.59,22119.12,22105.41,22175.92,22244.45,22452.46,22775.02,22699.38,22686.15,22813.37,22768.41,22811.85,22981.6,23327.52,24149.42,24178.47,24162.82
2023-02-16,24330.7,24583.63,24630.12,24696.97,24739.79,24637.65,24686.4,24588.76,24615.39,24578.96,24651.5,24626.5,24571.78,24586.95,24434.26,24422.47,25072.67,24901.92,24894.41,24976.24,24873.99,24566.02,24537.33,24000.38
2023-02-17,23516.89,23716.15,23846.05,23776.27,23840.31,23806.55,23710.78,23670.69,23637.68,23796.75,23746.66,23753.4,23793.03,23873.43,23785.63,23862.24,24131.93,24090.08,24299.38,24365.11,24530.23,24831.34,24487.96,24681.44
2023-02-18,24575.14,24637.24,24665.55,24559.29,24614.36,24633.83,24649.77,24633.21,24522.66,24594.39,24563.11,24466.38,24526.19,24622.83,24589.78,24700.14,24678.6,24654.0,24693.39,24716.48,24617.39,24600.01,24620.92,24633.22
2023-02-19,24638.96,24741.82,24713.71,24690.93,24685.04,24716.43,24761.65,24634.74,24584.62,24574.47,24602.65,24659.05,24680.22,24708.94,24680.46,24765.55,24925.8,24784.34,24358.64,24473.65,24529.33,24521.5,24543.08,24493.82
2023-02-20,24278.56,24215.55,24243.24,24349.48,24426.02,24490.62,24495.12,24507.72,24505.77,24461.22,24894.42,24909.93,24892.64,24818.85,24858.93,24966.68,24945.25,24881.84,24811.6,24823.17,24876.4,24805.96,24770.87,24705.8
2023-02-21,24842.89,24858.22,24866.68,24910.86,24928.1,24905.08,24951.12,25035.99,25001.53,24688.1,24803.53,24704.83,24573.56,24637.92,24571.12,24683.98,24561.89,24400.58,24659.58,24691.41,24607.56,24467.88,24201.3,24388.7
2023-02-22,24450.02,24421.35,24171.12,24175.45,24205.35,24161.86,24107.73,23951.13,24062.56,23967.65,24109.65,24185.34,24161.3,24138.26,24116.08,23940.88,23719.24,23638.92,23745.21,23746.89,23793.76,23806.37,23804.24,24106.3
2023-02-23,24185.39,24136.14,24189.87,24535.45,24455.91,24523.79,24393.83,24394.51,24379.67,24408.53,24284.06,24258.09,23785.33,23916.36,24014.76,24026.48,23950.8,23760.14,23841.97,23866.4,23981.93,23943.11,23880.71,23870.58
2023-02-24,23944.33,23962.62,24004.15,23944.62,23959.13,23947.19,23901.66,23898.94,23832.18,23905.17,23831.82,23866.99,23891.86,23891.41,23778.5,23806.67,23343.4,23196.72,23067.14,23094.43,23190.39,23216.26,23101.35,23118.61
2023-02-25,23187.71,23166.66,23183.28,23087.39,23077.88,23126.71,23045.13,23090.26,23119.53,23104.63,23061.76,22933.11,22983.92,23016.58,23003.25,23002.81,23008.1,23016.89,23045.23,22982.56,22987.63,22924.93,22939.38,23124.37
2023-02-26,23162.02,23097.9,23115.23,23243.21,23219.04,23193.38,23133.65,23172.29,23155.82,23157.62,23279.88,23236.83,23255.77,23166.51,23216.67,23201.07,23252.05,23188.3,23244.97,23486.89,23505.47,23645.24,23560.83,23476.12
2023-02-27,23558.42,23496.51,23558.25,23564.0,23553.13,23492.26,23386.02,23408.96,23424.85,23360.57,23392.64,23380.74,23430.54,23403.28,23710.12,23805.24,23557.67,23400.32,23335.64,23288.62,23279.87,23323.41,23383.36,23481.2
2023-02-28,23491.94,23425.16,23436.48,23440.66,23464.31,23416.62,23376.74,23391.58,23235.94,23266.72,23272.88,23364.67,23396.68,23454.23,23404.59,23434.32,23522.73,23456.66,23531.56,23480.96,23262.37,23277.64,23142.32,23161.59
2023-03-01,23142.14,23102.77,23252.25,23334.97,23445.15,23797.46,23700.76,23757.9,23719.85,23870.91,23758.99,23779.51,23736.69,23726.25,23689.85,23683.6,23715.58,23699.14,23710.89,23694.75,23354.91,23419.9,23559.87,23537.55
2023-03-02,23632.83,23613.05,23518.23,23494.98,23499.62,23540.58,23445.67,23441.2,23393.92,23447.13,23401.36,23376.93,23414.77,23355.19,23311.35,23311.52,23364.84,23277.74,23270.11,23448.92,23466.3,23464.96,23415.87,23464.45
2023-03-03,23467.22,23420.88,22151.72,22355.7,22330.97,22386.54,22351.65,22387.76,22365.22,22433.97,22372.57,22356.1,22349.52,22348.94,22404.77,22387.13,22338.3,22378.6,22420.46,22314.14,22362.42,22304.37,22242.73,22327.66
2023-03-04,22358.93,22371.9,22346.74,22345.63,22351.67,22347.63,22331.37,22371.34,22360.96,22345.06,22354.88,22340.16,22353.18,22388.68,22361.82,22345.54,22319.87,22328.89,22311.8,22324.23,22252.55,22251.55,22214.77,22305.82
2023-03-05,22346.84,22379.01,22590.74,22362.66,22390.74,22447.06,22420.96,22420.75,22382.02,22345.7,22373.49,22414.98,22397.85,22423.95,22467.4,22437.99,22438.65,22445.24,22429.96,22434.42,22406.16,22411.13,22485.9,22435.09
2023-03-06,22427.31,22448.25,22382.42,22393.45,22388.95,22345.6,22371.04,22404.63,22394.18,22414.95,22400.44,22399.67,22380.8,22398.78,22441.02,22448.93,22557.03,22523.13,22480.03,22501.42,22392.03,22349.36,22408.89,22433.79
2023-03-07,22407.49,22412.95,22483.77,22497.81,22458.78,22472.97,22459.38,22438.9,22422.67,22421.25,22378.82,22372.35,22345.69,22400.79,22360.36,22307.17,22320.56,22237.01,22308.25,22197.77,22119.98,22053.96,22055.1,22106.48
2023-03-08,22197.35,22242.72,22171.02,22172.71,22148.19,22139.42,21947.92,22023.04,21970.56,21991.48,22010.55,22109.06,22069.57,22012.6,21988.32,21958.43,22140.24,22140.29,22028.87,22020.62,21994.23,22097.91,22006.18,21785.52
2023-03-09,21698.86,21716.74,21699.28,21768.19,21768.43,21736.97,21732.86,21738.03,21682.04,21677.62,21634.29,21641.17,21664.38,21604.36,21699.02,21723.35,21638.24,21469.88,21461.84,21010.16,20850.49,20129.36,20227.2,20342.76
2023-03-10,20364.28,20122.12,20110.68,20037.11,20049.25,19876.0,19993.91,19877.63,19953.59,19957.54,19854.76,19620.16,19762.14,19931.39,20189.44,19829.54,20008.38,20011.24,19923.97,19847.06,20022.78,19976.86,20102.18,20158.85
2023-03-11,20222.98,20338.75,20798.67,20689.75,20559.48,20411.08,20491.44,20394.46,19964.62,20168.03,20205.94,20161.42,20193.83,20142.38,20197.57,20251.13,20241.33,20298.87,20445.39,20459.02,20448.64,20532.08,20504.29,20492.91
2023-03-12,20619.39,20617.15,20577.99,20554.73,20567.69,20596.79,20590.36,20546.72,20527.95,20560.35,20545.59,20587.33,20594.44,20543.75,20566.76,20569.83,20593.59,20621.49,21036.66,21384.52,21080.66,21494.64,21487.25,21884.12
2023-03-13,22193.06,22660.78,22488.0,22323.47,22328.34,22439.15,22487.35,22472.51,22553.32,22258.6,22032.24,22202.52,22163.89,22178.85,22559.21,23639.57,24090.54,24068.05,24203.04,24366.45,24388.09,24226.61,24193.2,24303.05
2023-03-14,24211.3,24262.88,24498.42,24377.98,24494.94,24542.28,24457.27,24461.06,24389.34,24350.44,24388.99,24688.72,24867.45,26009.4,25883.39,25943.63,25997.47,25959.28,25702.18,25047.29,25139.53,24647.39,24618.3,24793.16
2023-03-15,24751.14,24790.67,24985.83,24912.62,24817.62,24913.5,24814.37,24893.93,24988.97,24873.72,24654.08,24656.98,24865.83,24949.25,24873.32,24797.6,24534.32,24153.39,24342.47,24481.16,24429.29,24403.31,24528.52,24460.73
2023-03-16,24371.88,24285.83,24415.9,24445.58,24344.11,24345.0,24425.43,24642.7,24692.4,24653.34,24733.43,25010.66,24906.6,24799.46,24900.5,24913.53,24939.02,24819.53,24725.98,24851.62,25019.97,24748.51,24970.0,25045.76
2023-03-17,25055.06,24975.87,25729.67,25654.57,25848.81,25794.07,25833.47,26216.0,26160.24,26065.41,26308.3,26775.1,26989.17,26705.22,26528.76,26337.6,26455.37,26447.27,26548.1,26661.37,26899.11,26824.9,27176.14,27604.71
2023-03-18,27456.04,27692.53,27399.34,27360.27,27379.34,27398.48,27651.54,27586.16,27429.9,27275.58,27476.79,27555.0,27521.84,27586.03,27496.76,27616.11,27307.57,27418.87,27384.09,27403.02,27427.87,27403.35,27282.02,26995.03
2023-03-19,26976.09,27152.59,27188.18,27189.85,27279.55,27215.8,27136.64,27008.67,27044.79,27058.16,27120.76,27130.1,27241.2,27326.75,27262.86,27420.6,27628.28,28016.31,27987.74,28398.8,28341.04,27972.71,28063.42,28189.29
2023-03-20,28059.95,27907.98,27751.54,27517.7,27360.79,27524.89,27614.4,27723.54,28278.45,28414.16,28297.65,28200.48,28284.74,28316.72,27909.64,28131.43,27774.55,27640.83,27712.14,28066.22,27861.45,28078.8,28074.58,28042.82
2023-03-21,27800.91,27936.2,27951.13,27861.71,27861.43,27993.25,27885.74,27726.93,27610.25,27738.49,28016.44,28041.43,28116.69,28268.01,28107.89,27949.14,28104.53,28419.84,28068.86,28208.4,28194.3,28140.42,28064.31,28099.21
2023-03-22,28179.68,28108.47,28171.22,28121.4,28232.12,28278.07,28276.57,28273.87,28164.17,28147.05,28167.56,28215.7,28194.3,28296.92,28364.02,28630.75,28652.12,28706.47,28575.12,28067.38,26745.92,27395.45,27142.23,27277.19
2023-03-23,27313.01,27386.94,27216.41,27412.02,27429.44,27346.87,27710.24,27728.98,27710.07,27716.61,27713.71,27699.4,27667.09,27550.43,27432.31,28107.92,28652.15,28517.57,28346.02,27960.05,28414.65,28334.24,28226.03,28268.71
2023-03-24,28340.63,28239.85,28295.97,28231.33,28264.41,28172.21,28323.17,28296.39,28322.39,28068.73,28071.79,28073.2,27630.24,28010.48,27954.54,28031.7,28055.5,27864.09,27638.06,27768.8,27853.9,27614.71,27375.17,27323.07
2023-03-25,27493.09,27590.75,27529.36,27629.87,27622.38,27565.47,27490.61,27528.24,27523.09,27457.07,27510.5,27507.58,27489.41,27477.89,27589.91,27568.88,27683.45,27667.42,27517.61,27471.42,27216.31,27383.21,27442.43,27470.1
2023-03-26,27489.47,27562.94,27624.72,27625.54,27558.07,27539.42,27575.27,27527.97,27534.92,27690.51,27711.25,27705.96,27900.38,27945.92,28180.23,27820.79,27835.03,27717.76,27862.75,27838.52,27851.65,27804.21,27868.7,28079.12
2023-03-27,27998.49,28017.69,27853.24,27898.91,27910.61,27937.92,27727.04,27809.26,27832.8,27868.5,27949.92,27931.76,27910.75,27758.56,27713.45,26956.87,26915.51,27148.25,26971.51,27106.53,26976.1,27044.4,27177.64,27111.53
2023-03-28,27137.87,26973.65,27080.19,27052.84,26979.72,26974.39,26981.54,27087.0,26966.62,27023.92,26885.17,26740.17,27061.9,26981.99,26887.18,26948.5,27005.07,26884.84,26868.99,27363.37,27440.69,27316.21,27199.74,27227.32
2023-03-29,27272.94,27283.18,27341.07,27413.65,27379.82,27583.47,27553.48,28050.96,28093.4,28530.0,28322.05,28381.91,28358.31,28449.35,28429.12,28295.53,28446.33,28163.78,28262.07,28325.44,28412.55,28391.52,28304.2,28397.67
2023-03-30,28356.53,28335.23,28354.03,28969.77,28496.53,28592.83,28618.32,28628.26,28727.78,28583.79,28591.73,28606.76,28656.26,28650.61,28523.7,28441.09,28308.0,28245.8,27827.11,27908.63,27999.36,28150.05,28075.29,27900.83
2023-03-31,28033.62,28276.26,28155.28,28153.51,28178.82,28192.01,28040.65,28086.89,27736.7,27809.54,27834.93,27911.11,27944.57,28124.51,28388.94,28516.3,28499.45,28432.65,28337.73,28308.3,28466.74,28394.0,28485.35,28583.96
2023-04-01,28470.97,28448.76,28620.59,28596.34,28548.9,28590.93,28581.39,28490.71,28440.3,28455.01,28435.7,28476.5,28388.91,28438.76,28434.9,28334.47,28414.49,28342.3,28386.36,28389.22,28395.06,28455.48,28496.45,28533.0
2023-04-02,28467.86,28376.29,28402.29,28416.44,28487.51,28399.03,28483.25,28477.28,28433.13,28394.12,28424.35,28379.57,28365.32,28274.63,28288.85,28284.05,28139.91,28135.26,28208.66,28177.65,27963.35,28075.28,28030.88,28118.62
2023-04-03,28184.14,28124.1,27712.27,27727.61,27763.31,27709.84,27691.16,27795.97,27973.84,28353.56,28341.66,28313.94,28261.29,28170.02,28281.32,28002.37,28061.8,27936.39,27992.53,28155.86,28085.47,27587.98,27722.96,27807.46
2023-04-04,27808.37,27772.38,27823.28,27861.77,27865.25,27822.63,27903.44,28106.7,28032.77,28107.96,28211.65,28237.97,28301.57,28280.69,28153.45,28135.16,28039.8,28109.46,28241.18,28123.15,28197.21,28261.89,28233.39,28199.28
2023-04-05,28178.39,28672.49,28592.33,28575.45,28553.07,28513.24,28592.69,28543.92,28535.57,28553.34,28522.13,28512.38,28563.63,28574.82,28445.83,28113.13,28035.09,27952.85,28029.81,28036.72,28247.18,28155.45,28184.19,28179.49
2023-04-06,28177.64,28001.71,28069.37,28047.68,28140.5,28076.86,28049.85,28068.95,27920.38,27958.47,27911.42,27856.08,27956.3,27915.67,27898.37,27959.6,28113.06,28067.96,28054.67,27968.98,28023.7,27988.47,27997.05,28022.23
2023-04-07,28048.0,28110.66,28076.98,28036.3,28050.62,28033.68,27994.64,27971.88,27852.47,27829.3,27887.4,27950.76,27853.64,27908.55,27916.51,27937.86,27962.04,27896.05,27928.57,27913.99,27919.03,27888.3,27913.7,27975.77
2023-04-08,27926.84,27904.42,27928.35,27979.82,28042.79,28003.9,28159.31,28131.16,28100.81,28049.84,28045.82,28035.44,28034.69,28003.31,28039.53,28052.93,28040.02,28030.26,27952.36,27924.64,27940.18,27935.37,27947.21,27966.69
2023-04-09,27962.11,28053.14,28100.86,28051.03,28049.68,28060.25,28025.23,27902.94,27930.78,27908.68,27916.22,27912.6,27949.02,27950.18,27930.23,27885.62,27906.22,27919.39,27923.43,28044.91,28164.59,28131.68,28480.95,28390.2
2023-04-10,28340.9,28400.21,28319.97,28317.01,28293.97,28253.49,28298.09,28293.65,28305.0,28312.44,28334.68,28352.21,28323.82,28287.66,28209.6,28320.74,28459.62,29110.49,29180.58,29300.9,29204.08,29144.04,29252.22,29629.07
2023-04-11,29657.18,29958.24,30224.65,30098.73,30143.94,30134.3,29919.95,30062.62,30133.34,30120.88,30070.75,30143.86,30074.82,30120.35,30269.96,30082.48,30222.27,30154.31,30236.86,30257.65,30151.81,30192.22,30223.61,30296.79
2023-04-12,30234.58,30269.65,30200.1,29945.08,29953.39,30016.38,29944.54,29961.61,30012.55,29942.57,30031.83,30021.07,30040.31,30196.0,30093.32,30050.83,29990.88,29967.87,30051.67,29941.27,29816.97,29965.8,29969.59,29863.21
2023-04-13,29906.6,30014.51,30094.98,30147.0,30104.88,30088.34,30137.16,30052.66,30104.83,30232.07,30237.89,30240.37,30191.47,30302.12,30207.06,30475.69,30473.66,30355.96,30463.51,30482.9,30364.2,30288.88,30319.94,30334.56
2023-04-14,30408.13,30782.44,30818.81,30632.24,30734.27,30738.13,30829.49,30964.14,30771.33,30754.98,30820.14,30793.72,30828.45,30640.87,30740.41,30628.07,30254.79,30171.63,30291.69,30291.23,30344.8,30470.31,30481.51,30464.06
2023-04-15,30491.21,30404.57,30397.88,30410.09,30408.97,30387.26,30451.85,30424.41,30462.84,30418.12,30485.56,30445.16,30420.21,30457.31,30364.15,30395.53,30360.71,30350.27,30277.07,30335.49,30360.63,30312.51,30292.89,30382.88
2023-04-16,30325.77,30303.75,30265.37,30294.63,30275.51,30329.69,30338.4,30335.35,30373.48,30360.44,30301.85,30318.56,30252.1,30283.27,30275.7,30334.23,30358.18,30362.28,30323.52,30523.02,30333.68,30365.14,30418.95,30352.37
2023-04-17,30323.16,29854.2,29961.79,30026.47,29998.61,29997.13,30019.64,29927.86,29858.01,29928.1,29897.57,29905.37,29586.06,29546.11,29410.41,29455.2,29364.3,29475.59,29481.1,29539.07,29482.57,29459.58,29470.06,29520.49
2023-04-18,29448.2,29373.38,29385.96,29482.12,29467.18,29512.21,29561.21,29736.38,29785.24,29718.52,29905.44,29911.31,30401.84,30311.18,30383.85,30258.87,30197.28,30232.41,30045.72,30153.9,30219.94,30422.34,30378.71,30373.01
2023-04-19,30391.35,30327.3,30241.83,30209.66,30218.34,30209.11,30284.34,30025.24,30087.91,29173.11,29204.76,29258.8,29318.97,29224.9,29340.59,29413.67,29289.81,29337.73,29337.69,29290.74,29231.36,29245.84,29189.28,29078.79
2023-04-20,28812.47,28927.35,28945.93,28755.44,28871.85,28885.15,28906.26,28942.68,28875.0,28833.93,28866.84,28856.82,28600.02,28899.65,28825.97,28723.27,28508.11,28449.17,28454.34,28358.23,28086.31,28202.25,28227.0,28249.91
2023-04-21,28241.39,28288.12,28199.58,28241.82,28321.76,28243.54,28155.31,27920.95,28161.13,28075.48,28053.17,27999.36,28059.63,28210.43,28097.0,28043.1,28031.24,28033.29,27894.93,27762.22,27267.99,27262.7,27280.99,27258.39
2023-04-22,27255.67,27224.01,27285.62,27236.46,27321.37,27347.81,27399.8,27350.81,27280.14,27218.52,27246.28,27255.25,27291.85,27340.77,27264.23,27486.0,27492.56,27587.65,27674.51,27601.88,27623.78,27638.07,27669.48,27851.26
2023-04-23,27818.4,27539.84,27551.36,27595.97,27567.3,27616.63,27591.34,27596.51,27730.03,27717.49,27640.29,27531.33,27655.62,27615.3,27637.91,27552.45,27482.14,27588.82,27521.27,27459.12,27469.76,27504.0,27515.17,27593.72
2023-04-24,27585.61,27812.51,27770.45,27742.98,27790.32,27699.4,27654.72,27545.72,27442.94,27177.78,27310.88,27423.09,27558.16,27442.3,27632.35,27431.33,27256.2,27106.16,27383.24,27344.93,27378.77,27456.9,27414.19,27466.14
2023-04-25,27513.49,27459.53,27398.96,27403.48,27343.44,27412.31,27415.67,27360.43,27268.25,27430.9,27319.58,27331.68,27394.4,27392.62,27343.92,27289.91,27342.8,27391.45,27631.97,27580.9,27621.75,27996.16,28271.18,28253.01
2023-04-26,28306.35,28308.4,28397.26,28397.02,28323.7,28338.97,28401.66,28397.45,28382.35,28743.47,28887.34,29012.31,28967.62,29979.68,29848.77,29707.24,29817.89,29804.98,29720.99,29734.64,27869.59,28422.02,28686.45,28305.87
2023-04-27,28427.55,29238.69,28749.74,29039.74,28898.53,29106.29,29098.74,28807.72,28900.91,28963.48,28939.03,29003.77,28945.75,28874.45,28942.15,28985.41,29161.51,29145.47,29313.5,29781.64,29688.54,29632.82,29653.42,29400.88
2023-04-28,29483.66,29563.13,29524.04,29401.52,29430.32,29503.55,29491.02,29478.48,29506.79,29262.13,29216.5,29274.53,29246.89,29230.11,29040.08,29096.78,29156.95,29282.7,29253.94,29258.84,29342.34,29356.56,29350.02,29363.95
2023-04-29,29332.16,29280.59,29295.2,29401.81,29368.62,29396.96,29381.09,29346.84,29368.63,29333.52,29321.95,29288.23,29353.11,29305.45,29403.9,29354.74,29292.2,29303.18,29175.48,29194.43,29258.0,29241.45,29247.94,29218.14
2023-04-30,29247.08,29154.52,29113.83,29196.02,29196.17,29228.35,29273.68,29290.13,29283.84,29284.54,29271.89,29238.89,29213.56,29250.63,29313.47,29416.13,29675.79,29734.03,29661.73,29595.85,29377.2,29349.31,29429.78,29388.56
2023-05-01,29240.15,29324.19,28524.9,28565.09,28567.52,28551.31,28489.12,28593.59,28634.69,28580.13,28528.05,28550.57,28528.15,28600.7,28423.17,28475.14,28174.25,28354.29,28275.91,28170.45,27820.0,27673.64,27989.69,28025.2
2023-05-02,28076.76,28059.96,27935.02,28005.12,28035.1,27934.12,27997.14,27996.76,28055.51,28032.89,27981.09,28023.18,28082.95,28108.83,28032.22,28375.78,28545.02,28482.9,28597.36,28748.89,28717.11,28696.74,28677.88,28753.93
2023-05-03,28681.42,28516.25,28552.18,28524.56,28529.31,28527.1,28484.33,28617.87,28667.8,28700.09,28674.59,28580.62,28552.64,28306.72,28384.18,28226.36,28319.19,28489.83,28573.18,28456.64,28328.23,28531.34,28947.7,29114.47
2023-05-04,29036.44,29055.7,29082.8,29078.72,29110.68,29108.67,29219.96,29175.29,29071.34,29105.89,29101.55,29252.29,29171.56,29065.39,28770.74,28790.21,28879.44,28931.68,28850.98,28810.3,28903.24,28884.06,28853.23,28790.7
2023-05-05,28855.18,28952.29,29338.69,29263.03,29208.74,29245.71,29217.44,29181.81,29082.67,29075.17,29118.26,29124.74,29168.3,28968.22,29189.45,29281.11,29387.13,29619.97,29494.28,29425.61,29585.15,29529.47,29520.59,29618.36
2023-05-06,29538.17,29703.22,29574.38,29499.85,29394.51,29384.13,29384.23,29416.75,29405.49,29369.15,29319.49,29276.73,29305.94,29136.95,28978.12,28636.74,28626.76,28755.7,28828.04,28966.62,28898.23,28848.47,28860.36,28890.28
2023-05-07,28904.02,28993.63,28945.03,28865.31,28859.6,28893.9,28932.88,28955.12,28947.06,28898.36,28853.54,28896.2,28880.24,28964.97,28959.01,29087.77,28987.81,28986.55,28943.05,28897.52,28941.43,28938.67,28813.17,28780.05
2023-05-08,28469.51,28603.73,28261.43,28326.85,28233.24,28157.89,28293.69,28211.12,28008.14,27752.72,27955.4,27966.25,27962.81,27789.68,27875.77,27992.29,27910.74,27895.84,27571.95,27488.9,27348.43,27556.99,27566.83,27674.8
2023-05-09,27691.69,27595.18,27720.31,27662.41,27643.15,27630.84,27564.29,27562.31,27681.58,27583.63,27597.36,27598.68,27693.64,27771.8,27636.86,27558.83,27414.52,27714.2,27621.37,27563.15,27728.65,27658.85,27619.2,27593.1
2023-05-10,27643.0,27757.81,27709.8,27683.19,27695.11,27695.92,27666.22,27635.18,27553.82,27584.1,27584.79,27603.57,27684.84,28186.3,28195.2,28103.61,28169.65,28198.64,27523.17,27451.71,27709.63,27883.33,27527.55,27689.11
2023-05-11,27620.1,27536.37,27573.98,27516.72,27463.59,27511.06,27548.39,27516.46,27467.22,27407.02,27432.26,27474.71,27426.02,27413.91,27204.27,27133.76,27192.67,27139.53,26914.47,26976.31,26850.11,27007.7,26991.84,26913.03
2023-05-12,26985.03,27046.15,26888.44,26652.37,26595.87,26663.8,26280.88,26313.88,26315.4,26296.49,26387.01,26355.83,26358.26,26422.74,26454.42,26328.33,26325.49,26296.27,26310.1,26304.1,26462.12,26446.93,26771.47,26696.55
2023-05-13,26805.23,26848.94,26843.75,26790.78,26818.85,26806.83,26753.16,26747.92,26789.23,26812.9,26854.07,26846.5,26839.55,26835.31,26841.05,26793.93,26831.0,26835.8,26822.82,26796.65,26857.45,26919.7,26876.49,26903.06
2023-05-14,26788.29,26756.78,26738.55,26819.6,26879.19,26834.66,26837.63,26862.35,26868.32,26859.32,26858.92,26839.87,26821.91,26885.02,26923.92,26974.74,27099.81,26966.41,26947.47,26931.58,26883.21,26950.73,26913.1,26908.32
2023-05-15,26925.79,26804.33,27217.5,27176.41,27240.48,27299.95,27357.65,27484.08,27419.9,27449.72,27401.08,27431.48,27346.77,27399.49,27385.38,27413.25,27413.39,27498.11,27517.3,27445.86,27427.28,27355.11,27374.15,27311.87
2023-05-16,27161.66,27203.09,27025.26,27084.71,27139.52,27119.41,27070.5,27071.51,27261.8,27208.76,27089.81,27021.17,27067.4,27061.38,26984.15,26989.69,27040.29,27065.56,27090.6,27058.73,26930.71,26951.9,27012.97,26998.24
2023-05-17,27035.87,27096.96,27173.19,27064.54,27061.41,27076.98,26990.26,27001.44,26847.48,26817.74,26870.11,26865.22,26630.37,26674.08,26631.44,26785.52,26794.54,26905.58,27096.65,27092.08,27383.1,27340.23,27367.2,27335.03
2023-05-18,27407.18,27365.66,27323.74,27348.61,27365.37,27303.51,27222.75,27208.33,27391.43,27390.94,27399.62,27346.66,27400.53,27233.12,27251.35,27237.62,27083.19,27074.56,26479.48,26618.62,26737.82,26724.66,26913.34,26888.78
2023-05-19,26819.82,26888.35,26810.78,26806.43,26838.03,26877.35,26881.14,26908.27,26895.8,26891.77,26847.13,26824.57,26865.15,26915.93,26872.74,26839.17,26887.84,26842.71,26923.03,26895.02,26839.79,26838.99,26911.55,26877.32
2023-05-20,26890.33,26857.95,26871.05,26848.5,26874.99,26881.88,26878.13,26862.32,26862.72,26918.08,26889.23,26894.76,26888.19,26903.33,26900.43,26927.5,26956.8,26929.35,27147.45,27042.82,27077.1,27023.21,27044.79,27074.97
2023-05-21,27112.88,27252.44,27172.22,27181.46,27188.36,27140.84,27106.93,27091.4,27068.23,27054.54,27094.39,26961.86,26838.57,26941.54,26902.73,26910.21,26911.57,26892.43,26882.82,26881.01,26912.73,26846.36,26752.61,26764.9
